target,window_size_s,feature_set,model,split_type,n_windows,n_features,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,mcc,folds,fold_mcc_mean,fold_mcc_std
multiclass,5.0,motion_pulse,dummy_most_frequent,random_window_leakage_diagnostic,1514,144,0.2717678100263852,0.16666666666666666,0.04529463500439754,0.16666666666666666,0.07123098201936376,0.0,1,0.0,0.0
multiclass,5.0,motion_pulse,extra_trees,random_window_leakage_diagnostic,1514,144,0.9261213720316622,0.8950208288443582,0.9191343619434195,0.8950208288443582,0.9031091874751462,0.909699518108197,1,0.909699518108197,0.0
multiclass,5.0,motion_pulse,hist_gradient_boosting,random_window_leakage_diagnostic,1514,144,0.9234828496042217,0.8944139194139193,0.9070527957293836,0.8944139194139193,0.8991306572261334,0.9060899930535458,1,0.9060899930535458,0.0
multiclass,5.0,motion_pulse,knn,random_window_leakage_diagnostic,1514,144,0.8707124010554089,0.8329212063866794,0.8490545189578653,0.8329212063866794,0.8386042507613971,0.8410126953193635,1,0.8410126953193635,0.0
multiclass,5.0,motion_pulse,logistic_regression,random_window_leakage_diagnostic,1514,144,0.8891820580474934,0.8648236106036618,0.8607820250677393,0.8648236106036618,0.8615134164900521,0.8644151135146304,1,0.8644151135146304,0.0
multiclass,5.0,motion_pulse,random_forest,random_window_leakage_diagnostic,1514,144,0.9050131926121372,0.8675860087624794,0.8980001533278594,0.8675860087624794,0.8763725897346587,0.8836577608306718,1,0.8836577608306718,0.0
multiclass,5.0,motion_pulse,svm_rbf,random_window_leakage_diagnostic,1514,144,0.8944591029023746,0.8705982281429852,0.8796588912297829,0.8705982281429852,0.8736458744616303,0.8706502525717794,1,0.8706502525717794,0.0
multiclass,5.0,motion_pulse_thermal,dummy_most_frequent,random_window_leakage_diagnostic,1514,209,0.2717678100263852,0.16666666666666666,0.04529463500439754,0.16666666666666666,0.07123098201936376,0.0,1,0.0,0.0
multiclass,5.0,motion_pulse_thermal,extra_trees,random_window_leakage_diagnostic,1514,209,0.9525065963060686,0.9307656395891689,0.9473243378618602,0.9307656395891689,0.9369919656985299,0.9418958505084514,1,0.9418958505084514,0.0
multiclass,5.0,motion_pulse_thermal,hist_gradient_boosting,random_window_leakage_diagnostic,1514,209,0.9525065963060686,0.9325396825396827,0.9497635825016778,0.9325396825396827,0.938866184824645,0.9418739227568973,1,0.9418739227568973,0.0
multiclass,5.0,motion_pulse_thermal,knn,random_window_leakage_diagnostic,1514,209,0.8575197889182058,0.8199831995228415,0.856863037403393,0.8199831995228415,0.8330617685545261,0.8250024496942241,1,0.8250024496942241,0.0
multiclass,5.0,motion_pulse_thermal,logistic_regression,random_window_leakage_diagnostic,1514,209,0.8707124010554089,0.8428335356612365,0.8427456820062463,0.8428335356612365,0.8424245021204725,0.8413786334949205,1,0.8413786334949205,0.0
multiclass,5.0,motion_pulse_thermal,random_forest,random_window_leakage_diagnostic,1514,209,0.9234828496042217,0.8918300653594771,0.9113799038799039,0.8918300653594771,0.8979927677486792,0.9063992581117454,1,0.9063992581117454,0.0
multiclass,5.0,motion_pulse_thermal,svm_rbf,random_window_leakage_diagnostic,1514,209,0.8944591029023746,0.8620508292503177,0.8833069363967504,0.8620508292503177,0.8696418574970807,0.8705068435288832,1,0.8705068435288832,0.0
multiclass,5.0,pulse_only,dummy_most_frequent,random_window_leakage_diagnostic,1514,38,0.2717678100263852,0.16666666666666666,0.04529463500439754,0.16666666666666666,0.07123098201936376,0.0,1,0.0,0.0
multiclass,5.0,pulse_only,extra_trees,random_window_leakage_diagnostic,1514,38,0.8047493403693932,0.7691583385093926,0.8191322475290391,0.7691583385093926,0.7863944498758544,0.760541598396306,1,0.760541598396306,0.0
multiclass,5.0,pulse_only,hist_gradient_boosting,random_window_leakage_diagnostic,1514,38,0.7546174142480211,0.7166827360226163,0.7428264149575625,0.7166827360226163,0.7258607551349486,0.697521293064558,1,0.697521293064558,0.0
multiclass,5.0,pulse_only,knn,random_window_leakage_diagnostic,1514,38,0.6992084432717678,0.6560786232861817,0.6798175681384317,0.6560786232861817,0.6639161645650832,0.6286655124412838,1,0.6286655124412838,0.0
multiclass,5.0,pulse_only,logistic_regression,random_window_leakage_diagnostic,1514,38,0.5778364116094987,0.5800777701952186,0.5709496890318383,0.5800777701952186,0.5674755764939224,0.4902587891675417,1,0.4902587891675417,0.0
multiclass,5.0,pulse_only,random_forest,random_window_leakage_diagnostic,1514,38,0.7678100263852242,0.7345310411508609,0.7754582099359605,0.7345310411508609,0.748752837156034,0.7148486836896106,1,0.7148486836896106,0.0
multiclass,5.0,pulse_only,svm_rbf,random_window_leakage_diagnostic,1514,38,0.6649076517150396,0.6408893209522664,0.6638318818056216,0.6408893209522664,0.6394611017264058,0.5910529603978276,1,0.5910529603978276,0.0
multiclass,5.0,thermal_only,dummy_most_frequent,random_window_leakage_diagnostic,1514,65,0.2717678100263852,0.16666666666666666,0.04529463500439754,0.16666666666666666,0.07123098201936376,0.0,1,0.0,0.0
multiclass,5.0,thermal_only,extra_trees,random_window_leakage_diagnostic,1514,65,0.8575197889182058,0.8570803123990123,0.8592984899488628,0.8570803123990123,0.8579134454516488,0.825122735739267,1,0.825122735739267,0.0
multiclass,5.0,thermal_only,hist_gradient_boosting,random_window_leakage_diagnostic,1514,65,0.8337730870712401,0.8223903080947504,0.8234746602603745,0.8223903080947504,0.8224370086198731,0.795863778268903,1,0.795863778268903,0.0
multiclass,5.0,thermal_only,knn,random_window_leakage_diagnostic,1514,65,0.6174142480211082,0.5789350344157536,0.5970023616734144,0.5789350344157536,0.5849971361930967,0.5280638581029744,1,0.5280638581029744,0.0
multiclass,5.0,thermal_only,logistic_regression,random_window_leakage_diagnostic,1514,65,0.40105540897097625,0.38946114623615685,0.35563967060529994,0.38946114623615685,0.3490231329193854,0.28321801463836155,1,0.28321801463836155,0.0
multiclass,5.0,thermal_only,random_forest,random_window_leakage_diagnostic,1514,65,0.8021108179419525,0.7980204214902399,0.793778911423555,0.7980204214902399,0.795101612538314,0.7574682317015206,1,0.7574682317015206,0.0
multiclass,5.0,thermal_only,svm_rbf,random_window_leakage_diagnostic,1514,65,0.45118733509234826,0.4415452221736829,0.4464716469411305,0.4415452221736829,0.4342837726357773,0.3308413665698231,1,0.3308413665698231,0.0
multiclass,10.0,motion_only,dummy_most_frequent,random_window_leakage_diagnostic,722,106,0.27071823204419887,0.16666666666666666,0.04511970534069981,0.16666666666666666,0.07101449275362319,0.0,1,0.0,0.0
multiclass,10.0,motion_only,extra_trees,random_window_leakage_diagnostic,722,106,0.9502762430939227,0.9291258169934641,0.9478549978549978,0.9291258169934641,0.936002886002886,0.9394394961394472,1,0.9394394961394472,0.0
multiclass,10.0,motion_only,hist_gradient_boosting,random_window_leakage_diagnostic,722,106,0.9558011049723757,0.9381127450980392,0.9452670061365714,0.9381127450980392,0.9408134685416772,0.9460249320008705,1,0.9460249320008705,0.0
multiclass,10.0,motion_only,knn,random_window_leakage_diagnostic,722,106,0.9337016574585635,0.9183563576945931,0.9226640271493213,0.9183563576945931,0.9192997813462939,0.9190425731695647,1,0.9190425731695647,0.0
multiclass,10.0,motion_only,logistic_regression,random_window_leakage_diagnostic,722,106,0.9281767955801105,0.9118761140819963,0.9245042561675424,0.9118761140819963,0.9139331786441067,0.9129418052675593,1,0.9129418052675593,0.0
multiclass,10.0,motion_only,random_forest,random_window_leakage_diagnostic,722,106,0.9337016574585635,0.9123774509803922,0.9219374193058404,0.9123774509803922,0.9156100460894075,0.9190158396292617,1,0.9190158396292617,0.0
multiclass,10.0,motion_only,svm_rbf,random_window_leakage_diagnostic,722,106,0.9337016574585635,0.9183563576945931,0.9189087301587303,0.9183563576945931,0.9178280529383471,0.918893686376196,1,0.918893686376196,0.0
multiclass,10.0,motion_pulse,dummy_most_frequent,random_window_leakage_diagnostic,722,144,0.27071823204419887,0.16666666666666666,0.04511970534069981,0.16666666666666666,0.07101449275362319,0.0,1,0.0,0.0
multiclass,10.0,motion_pulse,extra_trees,random_window_leakage_diagnostic,722,144,0.9723756906077348,0.9603758169934641,0.9672167417691715,0.9603758169934641,0.9634987308689461,0.9660901744559492,1,0.9660901744559492,0.0
multiclass,10.0,motion_pulse,hist_gradient_boosting,random_window_leakage_diagnostic,722,144,0.9668508287292817,0.9589460784313726,0.9559469374047379,0.9589460784313726,0.9571677396383652,0.9593474922728525,1,0.9593474922728525,0.0
multiclass,10.0,motion_pulse,knn,random_window_leakage_diagnostic,722,144,0.9392265193370166,0.9267305407011289,0.941027926322044,0.9267305407011289,0.9331194295900178,0.9252702445039338,1,0.9252702445039338,0.0
multiclass,10.0,motion_pulse,logistic_regression,random_window_leakage_diagnostic,722,144,0.9447513812154696,0.9377599524658348,0.9352737970841419,0.9377599524658348,0.9346833721833723,0.9329007681313937,1,0.9329007681313937,0.0
multiclass,10.0,motion_pulse,random_forest,random_window_leakage_diagnostic,722,144,0.9723756906077348,0.9638480392156863,0.9630124777183601,0.9638480392156863,0.9629662082519279,0.9661589363692288,1,0.9661589363692288,0.0
multiclass,10.0,motion_pulse,svm_rbf,random_window_leakage_diagnostic,722,144,0.9447513812154696,0.9267305407011289,0.9516411997736277,0.9267305407011289,0.9350504551711795,0.9328376752989412,1,0.9328376752989412,0.0
multiclass,10.0,motion_pulse_thermal,dummy_most_frequent,random_window_leakage_diagnostic,722,209,0.27071823204419887,0.16666666666666666,0.04511970534069981,0.16666666666666666,0.07101449275362319,0.0,1,0.0,0.0
multiclass,10.0,motion_pulse_thermal,extra_trees,random_window_leakage_diagnostic,722,209,0.9834254143646409,0.9756944444444445,0.9799194677871149,0.9756944444444445,0.9774339353954863,0.9797270198701259,1,0.9797270198701259,0.0
multiclass,10.0,motion_pulse_thermal,hist_gradient_boosting,random_window_leakage_diagnostic,722,209,0.9779005524861878,0.9693627450980392,0.9772270213446684,0.9693627450980392,0.9722719734660034,0.9730087583684978,1,0.9730087583684978,0.0
multiclass,10.0,motion_pulse_thermal,knn,random_window_leakage_diagnostic,722,209,0.9392265193370166,0.9270083184789066,0.9435159285159286,0.9270083184789066,0.9342640691117543,0.9253720306070862,1,0.9253720306070862,0.0
multiclass,10.0,motion_pulse_thermal,logistic_regression,random_window_leakage_diagnostic,722,209,0.9558011049723757,0.9475638740344623,0.9565081369248035,0.9475638740344623,0.9506634977223213,0.9459597411091996,1,0.9459597411091996,0.0
multiclass,10.0,motion_pulse_thermal,random_forest,random_window_leakage_diagnostic,722,209,0.9779005524861878,0.9652777777777778,0.9746031746031747,0.9652777777777778,0.9693071712088295,0.9729883429619841,1,0.9729883429619841,0.0
multiclass,10.0,motion_pulse_thermal,svm_rbf,random_window_leakage_diagnostic,722,209,0.9558011049723757,0.9440916518122401,0.9613236313236313,0.9440916518122401,0.9497060713871059,0.9464115190146043,1,0.9464115190146043,0.0
multiclass,10.0,pulse_only,dummy_most_frequent,random_window_leakage_diagnostic,722,38,0.27071823204419887,0.16666666666666666,0.04511970534069981,0.16666666666666666,0.07101449275362319,0.0,1,0.0,0.0
multiclass,10.0,pulse_only,extra_trees,random_window_leakage_diagnostic,722,38,0.850828729281768,0.822836755914487,0.8590536948431686,0.822836755914487,0.8359356933555079,0.8170153408163101,1,0.8170153408163101,0.0
multiclass,10.0,pulse_only,hist_gradient_boosting,random_window_leakage_diagnostic,722,38,0.8287292817679558,0.8062301132574242,0.8365690959776981,0.8062301132574242,0.8180212254804834,0.7890273479818091,1,0.7890273479818091,0.0
multiclass,10.0,pulse_only,knn,random_window_leakage_diagnostic,722,38,0.7624309392265194,0.7209221870566408,0.7529659529659529,0.7209221870566408,0.7325137226385001,0.7075568653155995,1,0.7075568653155995,0.0
multiclass,10.0,pulse_only,logistic_regression,random_window_leakage_diagnostic,722,38,0.7016574585635359,0.7088753076988371,0.7078247678247678,0.7088753076988371,0.7003345818649621,0.6393234525227287,1,0.6393234525227287,0.0
multiclass,10.0,pulse_only,random_forest,random_window_leakage_diagnostic,722,38,0.8287292817679558,0.7991246347023657,0.8372676653391337,0.7991246347023657,0.8130108556832695,0.7901336652516951,1,0.7901336652516951,0.0
multiclass,10.0,pulse_only,svm_rbf,random_window_leakage_diagnostic,722,38,0.7237569060773481,0.7318716122812762,0.7313273918596256,0.7318716122812762,0.7240322506365747,0.6675425409737512,1,0.6675425409737512,0.0
multiclass,10.0,thermal_only,dummy_most_frequent,random_window_leakage_diagnostic,722,65,0.27071823204419887,0.16666666666666666,0.04511970534069981,0.16666666666666666,0.07101449275362319,0.0,1,0.0,0.0
multiclass,10.0,thermal_only,extra_trees,random_window_leakage_diagnostic,722,65,0.8342541436464088,0.8354179095880777,0.8369517372986776,0.8354179095880777,0.8344271629883404,0.7971797381544459,1,0.7971797381544459,0.0
multiclass,10.0,thermal_only,hist_gradient_boosting,random_window_leakage_diagnostic,722,65,0.7513812154696132,0.7206170953229777,0.7585859215950913,0.7206170953229777,0.7323776637074509,0.6938020477405283,1,0.6938020477405283,0.0
multiclass,10.0,thermal_only,knn,random_window_leakage_diagnostic,722,65,0.585635359116022,0.5521812967611287,0.5777901294454775,0.5521812967611287,0.5605881629137442,0.4866603740624339,1,0.4866603740624339,0.0
multiclass,10.0,thermal_only,logistic_regression,random_window_leakage_diagnostic,722,65,0.39779005524861877,0.3838737161531279,0.3599784407254696,0.3838737161531279,0.36480638879526645,0.2686483999552939,1,0.2686483999552939,0.0
multiclass,10.0,thermal_only,random_forest,random_window_leakage_diagnostic,722,65,0.7624309392265194,0.7553984624152691,0.7668361547517558,0.7553984624152691,0.7568356189468893,0.709610733776085,1,0.709610733776085,0.0
multiclass,10.0,thermal_only,svm_rbf,random_window_leakage_diagnostic,722,65,0.40331491712707185,0.3971075551432694,0.4433503898635478,0.3971075551432694,0.4010386440353771,0.2702048098807806,1,0.2702048098807806,0.0
multiclass,15.0,motion_only,dummy_most_frequent,random_window_leakage_diagnostic,458,106,0.26956521739130435,0.16666666666666666,0.04492753623188406,0.16666666666666666,0.07077625570776255,0.0,1,0.0,0.0
multiclass,15.0,motion_only,extra_trees,random_window_leakage_diagnostic,458,106,0.991304347826087,0.9888888888888889,0.9848484848484849,0.9888888888888889,0.9863163656267105,0.989407241728497,1,0.989407241728497,0.0
multiclass,15.0,motion_only,hist_gradient_boosting,random_window_leakage_diagnostic,458,106,0.9391304347826087,0.9090909090909091,0.9286904761904761,0.9090909090909091,0.9158586081636183,0.9259386532514179,1,0.9259386532514179,0.0
multiclass,15.0,motion_only,knn,random_window_leakage_diagnostic,458,106,0.8869565217391304,0.8678210678210677,0.8687388591800357,0.8678210678210677,0.8665562229849987,0.8617163786584454,1,0.8617163786584454,0.0
multiclass,15.0,motion_only,logistic_regression,random_window_leakage_diagnostic,458,106,0.9565217391304348,0.9575036075036074,0.9438131313131314,0.9575036075036074,0.9483231821941499,0.9473067426055154,1,0.9473067426055154,0.0
multiclass,15.0,motion_only,random_forest,random_window_leakage_diagnostic,458,106,0.9478260869565217,0.9376623376623376,0.9362103174603176,0.9376623376623376,0.9367026280379619,0.9359904835750278,1,0.9359904835750278,0.0
multiclass,15.0,motion_only,svm_rbf,random_window_leakage_diagnostic,458,106,0.9652173913043478,0.9598845598845599,0.9553921568627451,0.9598845598845599,0.9568455757231992,0.9575598482840537,1,0.9575598482840537,0.0
multiclass,15.0,motion_pulse,dummy_most_frequent,random_window_leakage_diagnostic,458,144,0.26956521739130435,0.16666666666666666,0.04492753623188406,0.16666666666666666,0.07077625570776255,0.0,1,0.0,0.0
multiclass,15.0,motion_pulse,extra_trees,random_window_leakage_diagnostic,458,144,0.991304347826087,0.9888888888888889,0.9927536231884058,0.9888888888888889,0.9905491698595147,0.9893956228072628,1,0.9893956228072628,0.0
multiclass,15.0,motion_pulse,hist_gradient_boosting,random_window_leakage_diagnostic,458,144,0.991304347826087,0.9888888888888889,0.9927536231884058,0.9888888888888889,0.9905491698595147,0.9893956228072628,1,0.9893956228072628,0.0
multiclass,15.0,motion_pulse,knn,random_window_leakage_diagnostic,458,144,0.9391304347826087,0.9325396825396824,0.942121212121212,0.9325396825396824,0.9338530684940259,0.9266588531771599,1,0.9266588531771599,0.0
multiclass,15.0,motion_pulse,logistic_regression,random_window_leakage_diagnostic,458,144,0.991304347826087,0.9920634920634921,0.9947916666666666,0.9920634920634921,0.9932894567040909,0.9893929068360524,1,0.9893929068360524,0.0
multiclass,15.0,motion_pulse,random_forest,random_window_leakage_diagnostic,458,144,0.9739130434782609,0.9666666666666667,0.970959595959596,0.9666666666666667,0.9662985967333793,0.9685357978894261,1,0.9685357978894261,0.0
multiclass,15.0,motion_pulse,svm_rbf,random_window_leakage_diagnostic,458,144,0.991304347826087,0.9920634920634921,0.9947916666666666,0.9920634920634921,0.9932894567040909,0.9893929068360524,1,0.9893929068360524,0.0
multiclass,15.0,motion_pulse_thermal,dummy_most_frequent,random_window_leakage_diagnostic,458,209,0.26956521739130435,0.16666666666666666,0.04492753623188406,0.16666666666666666,0.07077625570776255,0.0,1,0.0,0.0
multiclass,15.0,motion_pulse_thermal,extra_trees,random_window_leakage_diagnostic,458,209,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0
multiclass,15.0,motion_pulse_thermal,hist_gradient_boosting,random_window_leakage_diagnostic,458,209,0.9826086956521739,0.9777777777777779,0.9776021080368906,0.9777777777777779,0.9764550264550266,0.9788897180253286,1,0.9788897180253286,0.0
multiclass,15.0,motion_pulse_thermal,knn,random_window_leakage_diagnostic,458,209,0.9217391304347826,0.9225829725829726,0.9498177261335156,0.9225829725829726,0.9304968727757333,0.9068148815778019,1,0.9068148815778019,0.0
multiclass,15.0,motion_pulse_thermal,logistic_regression,random_window_leakage_diagnostic,458,209,0.9826086956521739,0.9841269841269842,0.98989898989899,0.9841269841269842,0.9864583333333333,0.9789478540918662,1,0.9789478540918662,0.0
multiclass,15.0,motion_pulse_thermal,random_forest,random_window_leakage_diagnostic,458,209,0.9739130434782609,0.9666666666666667,0.9700263504611332,0.9666666666666667,0.9659653008490219,0.9684483277717181,1,0.9684483277717181,0.0
multiclass,15.0,motion_pulse_thermal,svm_rbf,random_window_leakage_diagnostic,458,209,0.9652173913043478,0.9598845598845599,0.9711489898989899,0.9598845598845599,0.9645723018126161,0.9575055899992987,1,0.9575055899992987,0.0
multiclass,15.0,pulse_only,dummy_most_frequent,random_window_leakage_diagnostic,458,38,0.26956521739130435,0.16666666666666666,0.04492753623188406,0.16666666666666666,0.07077625570776255,0.0,1,0.0,0.0
multiclass,15.0,pulse_only,extra_trees,random_window_leakage_diagnostic,458,38,0.9130434782608695,0.9031554019457245,0.9317371861025111,0.9031554019457245,0.9147354653197589,0.8936848527743636,1,0.8936848527743636,0.0
multiclass,15.0,pulse_only,hist_gradient_boosting,random_window_leakage_diagnostic,458,38,0.9130434782608695,0.9117310780617233,0.9206780331923352,0.9117310780617233,0.9154334291187739,0.8932540219194871,1,0.8932540219194871,0.0
multiclass,15.0,pulse_only,knn,random_window_leakage_diagnostic,458,38,0.8,0.7732558883768562,0.8164654424522846,0.7732558883768562,0.782283674339301,0.7566724206736477,1,0.7566724206736477,0.0
multiclass,15.0,pulse_only,logistic_regression,random_window_leakage_diagnostic,458,38,0.808695652173913,0.8002624167946749,0.8298492515285684,0.8002624167946749,0.8029505986018498,0.7665232447127082,1,0.7665232447127082,0.0
multiclass,15.0,pulse_only,random_forest,random_window_leakage_diagnostic,458,38,0.8782608695652174,0.8679810780617232,0.8811868686868687,0.8679810780617232,0.8693538736218455,0.8511365409486882,1,0.8511365409486882,0.0
multiclass,15.0,pulse_only,svm_rbf,random_window_leakage_diagnostic,458,38,0.7739130434782608,0.8016984359726296,0.8051086956521738,0.8016984359726296,0.7964313542153655,0.7276213648459208,1,0.7276213648459208,0.0
multiclass,15.0,thermal_only,dummy_most_frequent,random_window_leakage_diagnostic,458,65,0.26956521739130435,0.16666666666666666,0.04492753623188406,0.16666666666666666,0.07077625570776255,0.0,1,0.0,0.0
multiclass,15.0,thermal_only,extra_trees,random_window_leakage_diagnostic,458,65,0.8,0.8213651491877298,0.8121808694152147,0.8213651491877298,0.8155476096811659,0.7550578967439993,1,0.7550578967439993,0.0
multiclass,15.0,thermal_only,hist_gradient_boosting,random_window_leakage_diagnostic,458,65,0.6782608695652174,0.6866598007727039,0.6914224406484468,0.6866598007727039,0.6798252599167931,0.604570818006389,1,0.604570818006389,0.0
multiclass,15.0,thermal_only,knn,random_window_leakage_diagnostic,458,65,0.5826086956521739,0.5602258180887213,0.5962129116153884,0.5602258180887213,0.5699762336683915,0.4864858717645824,1,0.4864858717645824,0.0
multiclass,15.0,thermal_only,logistic_regression,random_window_leakage_diagnostic,458,65,0.4,0.3879032258064516,0.32702020202020204,0.3879032258064516,0.3443086710696032,0.27233591849876865,1,0.27233591849876865,0.0
multiclass,15.0,thermal_only,random_forest,random_window_leakage_diagnostic,458,65,0.7304347826086957,0.7498181701810734,0.7498677248677249,0.7498181701810734,0.7457534986506782,0.6693879817967643,1,0.6693879817967643,0.0
multiclass,15.0,thermal_only,svm_rbf,random_window_leakage_diagnostic,458,65,0.391304347826087,0.4260691593352884,0.4200145924536168,0.4260691593352884,0.3941547496191459,0.276975481804255,1,0.276975481804255,0.0
